"","subject_ids","user_name","classification_id","workflow_version","habitat","transect","task_index","task","task_label","value","total_submissions","submission_index","choice","how_many","behavior_CLIMBING","behavior_EATING","behavior_FLYING","behavior_OTHER","behavior_SITTINGSTANDINGLYING","behavior_WALKINGRUNNING"
"848",27519510,"not-logged-in-e9801600873e254697cc",132786636,20.19,"Hemlock","1",2,"T1",NA,"list(list(choice = ""RACCOON"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,1
"849",27519614,"not-logged-in-3be39f5d4a63b3baab31",132786690,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED","1",0,0,0,0,0,1
"850",27519667,"not-logged-in-e9801600873e254697cc",132786762,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"851",27519713,"not-logged-in-1801e97e271b1f88c04b",132786768,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""OTHERSMALLMAMMAL"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"OTHERSMALLMAMMAL","1",0,0,0,0,0,1
"852",27519557,"not-logged-in-3be39f5d4a63b3baab31",132786857,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"853",27519587,"not-logged-in-e9801600873e254697cc",132787088,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"854",27519673,"not-logged-in-e9801600873e254697cc",132787145,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"855",27519716,"not-logged-in-e9801600873e254697cc",132787299,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""CROWORRAVEN"", answers = list(HOWMANY = ""5"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"CROWORRAVEN","5",0,0,0,0,1,0
"856",27519549,"not-logged-in-1801e97e271b1f88c04b",132787342,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,1,0
"857",27519714,"not-logged-in-3be39f5d4a63b3baab31",132787379,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"858",27519687,"not-logged-in-3be39f5d4a63b3baab31",132787490,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"859",27519569,"not-logged-in-3be39f5d4a63b3baab31",132787580,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"860",27519615,"not-logged-in-1801e97e271b1f88c04b",132787702,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""EATING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,1,0,0,0,0
"861",27519507,"not-logged-in-3be39f5d4a63b3baab31",132787745,20.19,"Hemlock","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"862",27519547,"not-logged-in-3be39f5d4a63b3baab31",132787892,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""HUMAN"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"HUMAN","1",0,0,0,0,0,1
"863",27519522,"not-logged-in-3be39f5d4a63b3baab31",132787997,20.19,"Hemlock","1",2,"T1",NA,"list(list(choice = ""RACCOON"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"RACCOON","1",0,0,0,0,1,0
"864",27519704,"not-logged-in-3be39f5d4a63b3baab31",132788080,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""OPOSSUM"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"OPOSSUM","1",0,0,0,0,0,1
"865",27519542,"not-logged-in-3be39f5d4a63b3baab31",132788116,20.19,"Hemlock","1",2,"T1",NA,"list(list(choice = ""HUMAN"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"HUMAN","1",0,0,0,0,0,1
"866",27519564,"not-logged-in-1801e97e271b1f88c04b",132788147,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"867",27519533,"not-logged-in-3be39f5d4a63b3baab31",132788175,20.19,"Hemlock","1",2,"T1",NA,"list(list(choice = ""RACCOON"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,1
"868",27519594,"not-logged-in-3be39f5d4a63b3baab31",132788228,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"869",27519629,"not-logged-in-3be39f5d4a63b3baab31",132788289,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"870",27519633,"not-logged-in-1801e97e271b1f88c04b",132788319,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"871",27519570,"not-logged-in-3be39f5d4a63b3baab31",132788362,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"872",27519695,"not-logged-in-3be39f5d4a63b3baab31",132788477,20.19,"Hemlock","2",2,"T1",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873",27519514,"not-logged-in-3be39f5d4a63b3baab31",132788529,20.19,"Hemlock","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"874",27519621,"not-logged-in-18cf61d87e6b036291c9",132788676,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"875",27519546,"not-logged-in-3be39f5d4a63b3baab31",132788725,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELFLYING"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""FLYING"")), filters = list()))",1,1,"SQUIRRELFLYING","1",0,0,1,0,0,0
"876",27519567,"not-logged-in-18cf61d87e6b036291c9",132788821,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"877",27519613,"not-logged-in-3be39f5d4a63b3baab31",132788877,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"878",27519722,"not-logged-in-3be39f5d4a63b3baab31",132788934,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"879",27519643,"not-logged-in-3be39f5d4a63b3baab31",132789026,20.19,"Pine","2",2,"T1",NA,"list(list(choice = ""TURKEY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"TURKEY","1",0,0,0,0,0,1
"880",27519634,"not-logged-in-18cf61d87e6b036291c9",132789046,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,1,0
"881",27519645,"not-logged-in-3be39f5d4a63b3baab31",132789089,20.19,"Pine","2",2,"T1",NA,"list(list(choice = ""RACCOON"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,1
"882",27519642,"not-logged-in-18cf61d87e6b036291c9",132789134,20.19,"Pine","2",2,"T1",NA,"list(list(choice = ""HUMAN"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"HUMAN","1",0,0,0,0,1,0
"883",27519591,"not-logged-in-3be39f5d4a63b3baab31",132789139,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"884",27519630,"not-logged-in-3be39f5d4a63b3baab31",132789306,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,1,0
"885",27519638,"not-logged-in-3be39f5d4a63b3baab31",132789354,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,1,0
"886",27519650,"not-logged-in-18cf61d87e6b036291c9",132789359,20.19,"Pine","2",2,"T1",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED","1",0,0,0,0,0,1
"887",27519579,"not-logged-in-18cf61d87e6b036291c9",132789445,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"888",27519596,"not-logged-in-3be39f5d4a63b3baab31",132789500,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"889",27519641,"not-logged-in-18cf61d87e6b036291c9",132789531,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""HUMAN"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"HUMAN","1",0,0,0,0,1,0
"890",27519573,"not-logged-in-3be39f5d4a63b3baab31",132789576,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"891",27519628,"not-logged-in-3be39f5d4a63b3baab31",132789673,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"892",27519643,"not-logged-in-18cf61d87e6b036291c9",132789798,20.19,"Pine","2",2,"T1",NA,"list(list(choice = ""TURKEY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"TURKEY","1",0,0,0,0,0,1
"893",27519676,"not-logged-in-3be39f5d4a63b3baab31",132789853,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""OTHERSMALLMAMMAL"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"OTHERSMALLMAMMAL","1",0,0,0,0,0,1
"894",27519574,"not-logged-in-3be39f5d4a63b3baab31",132789918,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"895",27519628,"not-logged-in-3be39f5d4a63b3baab31",132790034,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"896",27519702,"not-logged-in-18cf61d87e6b036291c9",132790069,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"897",27519574,"not-logged-in-18cf61d87e6b036291c9",132790183,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,1,0
"898",27519511,"not-logged-in-18cf61d87e6b036291c9",132790388,20.19,"Hemlock","1",2,"T1",NA,"list(list(choice = ""SQUIRRELFLYING"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELFLYING","1",0,0,0,0,0,1
"899",27519678,"revoss15",132884042,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"900",27519574,"revoss15",132884148,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""EATING"", ""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,1,0,0,1,0
"901",27519521,"revoss15",132884254,20.19,"Hemlock","1",2,"T1",NA,"list(list(choice = ""RACCOON"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,1
"902",27519675,"revoss15",132884381,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"903",27519641,"revoss15",132884468,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""HUMAN"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"HUMAN","1",0,0,0,0,1,0
"904",27519680,"revoss15",132884687,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""OTHERSMALLMAMMAL"", answers = list(YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"OTHERSMALLMAMMAL",NA,0,0,0,0,1,0
"905",27519713,"revoss15",132884869,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""OTHERSMALLMAMMAL"", answers = list(YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"OTHERSMALLMAMMAL",NA,0,0,0,0,0,1
"906",27519596,"revoss15",132884941,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"907",27519700,"revoss15",132885004,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,1,1
"908",27519642,"revoss15",132885052,20.19,"Pine","2",2,"T1",NA,"list(list(choice = ""HUMAN"", answers = list(WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"HUMAN",NA,0,0,0,0,1,1
"909",27519512,"revoss15",132885120,20.19,"Hemlock","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,1,0
"910",27519618,"revoss15",132885239,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"911",27519659,"revoss15",132885289,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,1,1
"912",27519592,"revoss15",132885356,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"913",27519643,"revoss15",132885421,20.19,"Pine","2",2,"T1",NA,"list(list(choice = ""TURKEY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"TURKEY","1",0,0,0,0,0,1
"914",27519614,"revoss15",132885614,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED","1",0,0,0,0,0,1
"915",27519569,"revoss15",132885728,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"916",27519561,"revoss15",132886069,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"917",27519725,"revoss15",132886190,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,1,0
"918",27519708,"revoss15",132886256,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,1,0
"919",27519715,"revoss15",132886485,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""OTHERBIRD"", answers = list(HOWMANY = ""5"", YOUNGPRESENT = ""YES"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""EATING"", ""SITTINGSTANDINGLYING"", ""FLYING"")), filters = list()))",1,1,"OTHERBIRD","5",0,1,1,0,1,1
"920",27519704,"revoss15",132886600,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""OPOSSUM"", answers = list(YOUNGPRESENT = ""YES"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"OPOSSUM",NA,0,0,0,0,0,1
"921",27519533,"revoss15",132886668,20.19,"Hemlock","1",2,"T1",NA,"list(list(choice = ""RACCOON"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,1
"922",27519579,"revoss15",132886736,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"923",27519637,"revoss15",132886813,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"924",27519692,"revoss15",132886875,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,1,0
"925",27519567,"revoss15",132886936,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
